,Endereco,LATITUDE,LONGITUDE
13165,"rua rua cel. amazonas marcondes, BACACHERI, Curitiba",-25.3994008,-49.2535077
13166,"rua r.joanina oliveira de andrade, UBERABA, Curitiba",-25.4953886,-49.2056072
13167,"rua aveinida da republica, GUAÍRA, Curitiba",-25.4706466,-49.2742891
13168,"rua rio piquiri, CAJURU, Curitiba",-25.456513,-49.1879589
13169,"rua amilton machado, UBERABA, Curitiba",-19.7473668,-47.93915399999999
13170,"rua arcanjo gabriel, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
13171,"rua avenida republica argentina, PORTÃO, Curitiba",-25.4713135,-49.29432629999999
13172,"rua professora otília de souza ferrarini, CIDADE INDUSTRIAL, Curitiba",-25.5156233,-49.3343967
13173,"rua nao cadastrado, PORTÃO, Curitiba",-25.4289541,-49.267137
13174,"rua amintas de barro, CENTRO, Curitiba",-25.4256374,-49.2600833
13175,"rua paulo cesar de araújo kalil, CAPÃO DA IMBUIA, Curitiba",-25.5066276,-49.3210074
13176,"rua engenheiro marcos josé lewen, CIDADE INDUSTRIAL, Curitiba",-25.4791274,-49.3360208
13177,"rua trajano ferreira martins 02, CIDADE INDUSTRIAL, Curitiba",-25.4979794,-49.3366523
13178,"rua roberto koch, FAZENDINHA, Curitiba",-25.4802448,-49.2798988
13179,"rua br-476, JARDIM BOTÂNICO, Curitiba",-25.4529013,-49.2430617
13180,"rua rua leonardo abbaggio, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
13181,"rua radialista souza moreno, SÍTIO CERCADO, Curitiba",-25.5561231,-49.2674251
13182,"rua luiz pelegrino toaldo, BUTIATUVINHA, Curitiba",-25.3988385,-49.346027
13183,"rua jesuino lopes, CENTRO, Curitiba",-25.4503338,-49.3097194
13184,"rua miguel tatarim, UBERABA, Curitiba",-25.4953096,-49.20121020000001
13185,"rua alm, ALTO BOQUEIRÃO, Curitiba",-25.5317642,-49.2421568
13186,"rua valentim michele, PINHEIRINHO, Curitiba",-25.4808762,-49.3044253
13187,"rua luiz carlos muller, UBERABA, Curitiba",-25.4976881,-49.2231661
13188,"rua waldomiro ry, CIDADE INDUSTRIAL, Curitiba",-25.4808762,-49.3044253
13189,"rua rua rivadavia f de macedo, UBERABA, Curitiba",-25.4782698,-49.197695
13190,"rua rua augusto forbec, UBERABA, Curitiba",-19.7473668,-47.93915399999999
13191,"rua francisco sobania, CIDADE INDUSTRIAL, Curitiba",-25.5583623,-49.3100921
13192,"rua belo horizonte, ÁGUA VERDE, Curitiba",-25.4481098,-49.2950141
13193,"rua rua augusto renoir, GUABIROTUBA, Curitiba",-25.4700899,-49.2446906
13194,"rua jose silvestre machado, CAMPO DE SANTANA, Curitiba",-25.5905684,-49.3432792
13195,"rua feliks golas, TATUQUARA, Curitiba",-25.5634929,-49.3161886
13196,"rua ambiental herval, CENTRO, Curitiba",-32.0288506,-53.3936083
13197,"rua westefalen, CENTRO, Curitiba",-25.4351674,-49.2754909
13198,"rua billy garmarter, TATUQUARA, Curitiba",-25.5647384,-49.3282697
13199,"rua attilio vicelli, CIDADE INDUSTRIAL, Curitiba",-25.4855982,-49.35437839999999
13200,"rua leonardo novick, CAJURU, Curitiba",-25.459903,-49.1968949
13201,"rua joão karam, GUABIROTUBA, Curitiba",-25.471168,-49.2423231
13202,"rua av paraná, BOA VISTA, Curitiba",-25.39283,-49.2400582
13203,"rua ricardo padovane filho, CIDADE INDUSTRIAL, Curitiba",-25.4856208,-49.3435358
13204,"rua estefania, CACHOEIRA, Curitiba",-25.3583157,-49.2572964
13205,"rua canuto calmon martins de almeida, UBERABA, Curitiba",-25.4996099,-49.1998374
13206,"rua ary taborda, GANCHINHO, Curitiba",-25.5573123,-49.2514662
13207,"rua francisco frishman, PORTÃO, Curitiba",-25.4675363,-49.2949868
13208,"rua raul menssig, UBERABA, Curitiba",-25.4985629,-49.2173507
13209,"rua edisson elleri faust, TATUQUARA, Curitiba",-25.5647384,-49.3282697
13210,"rua solimões, VISTA ALEGRE, Curitiba",-25.417652,-49.2890217
13211,"rua cláudio josé pellanda, UMBARÁ, Curitiba",-25.5613646,-49.285458
13212,"rua 1, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
13213,"rua teofilo treicik, ORLEANS, Curitiba",-25.4243718,-49.35981779999999
13214,"rua rua 16, ALTO BOQUEIRÃO, Curitiba",-25.5338292,-49.2299821
13215,"rua debora de castro, CAJURU, Curitiba",-25.4960957,-49.2027684
13216,"rua wenseslau braz, LINDÓIA, Curitiba",-22.5225003,-46.6477059
13217,"rua santo garbuio, XAXIM, Curitiba",-25.4997932,-49.2598583
13218,"rua balsa nova, PINHEIRINHO, Curitiba",-25.534679,-49.2738592
13219,"rua sao bento, BOQUEIRÃO, Curitiba",-25.479431,-49.25371860000001
13220,"rua br-277, curitiba/ponta grossa, SANTA FELICIDADE, Curitiba",-25.4308832,-49.3326911
13221,"rua aristocrata taborda, SÍTIO CERCADO, Curitiba",-25.5571433,-49.2512323
13222,"rua parque nautico 3, GANCHINHO, Curitiba",-25.5256543,-49.22297709999999
13223,"rua praça da espanha, BIGORRILHO, Curitiba",-25.4350458,-49.2867858
13224,"rua flávio dallegrave, CACHOEIRA, Curitiba",-25.3576306,-49.2636579
13225,"rua dos estados, PORTÃO, Curitiba",-25.4672535,-49.2868024
13226,"rua ana gabardo negrelli, UMBARÁ, Curitiba",-25.5985896,-49.2809816
13227,"rua irma anatolia, CACHOEIRA, Curitiba",-25.3588187,-49.2684945
13228,"rua engenheiro jose benedicto muniz de queiroz, CIDADE INDUSTRIAL, Curitiba",-25.5015668,-49.3449322
13229,"rua floriano turek, TATUQUARA, Curitiba",-25.5813126,-49.3206794
13230,"rua estanislau biernaski, CIDADE INDUSTRIAL, Curitiba",-25.498678,-49.3393196
13231,"rua rua rockefeller, SANTA CÂNDIDA, Curitiba",-25.4808762,-49.3044253
13232,"rua nossa senhora da luz, BOA VISTA, Curitiba",-25.416456,-49.2418912
13233,"rua laranjeiras   do sul, ALTO BOQUEIRÃO, Curitiba",-25.52721,-49.234025
13234,"rua osmar benedito aleluia, CAMPO DE SANTANA, Curitiba",-25.5905434,-49.320423
13235,"rua claudio paulo cruz pilato, CAJURU, Curitiba",-25.4882228,-49.197862
13236,"rua walt disney, CAJURU, Curitiba",-25.4541704,-49.2141019
13238,"rua olivo carnasciali, CAJURU, Curitiba",-25.4693536,-49.1997824
13239,"rua diogenes ridgley raciop, TARUMÃ, Curitiba",-25.4314429,-49.22076879999999
13240,"rua nicolau elias abage, BOQUEIRÃO, Curitiba",-25.5348318,-49.23080100000001
13241,"rua joão batista bettega júnior, PINHEIRINHO, Curitiba",-25.5631789,-49.3136166
13242,"rua paula freires, BAIRRO ALTO, Curitiba",-25.4808762,-49.3044253
13243,"rua professor helena brish sartori, PILARZINHO, Curitiba",46.5891452,-112.0391057
13244,"rua professor narcisio mendes, XAXIM, Curitiba",-25.5032241,-49.2719058
13245,"rua avenida da republica, PAROLIN, Curitiba",-25.4703569,-49.2636332
13246,"rua dr, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
13247,"rua carlos golinelli, CIDADE INDUSTRIAL, Curitiba",-25.4896371,-49.3198398
13248,"rua sete de sembro, CENTRO, Curitiba",-25.437902,-49.2671551
13249,"rua rui holzemann, SANTA CÂNDIDA, Curitiba",-25.3702672,-49.221537
13250,"rua antonio gubeert,, TATUQUARA, Curitiba",-25.5647384,-49.3282697
13251,"rua wiegando olsem, TATUQUARA, Curitiba",-25.4808762,-49.3044253
13252,"rua raquel coraiola baggeski, SANTA FELICIDADE, Curitiba",-25.4040074,-49.3286941
13253,"rua amilcare bientinezi, CIDADE INDUSTRIAL, Curitiba",-25.5146169,-49.3098256
13254,"rua parque tanguá, PILARZINHO, Curitiba",-25.3790661,-49.2824233
13255,"rua são vicente, JUVEVÊ, Curitiba",-25.413177,-49.25305969999999
13256,"rua raphael costa branco, TATUQUARA, Curitiba",-25.5560565,-49.2472343
13257,"rua linha verde(br116), XAXIM, Curitiba",-25.49805,-49.2770138
13258,"rua cel. francisco heráclito dos santos, CAJURU, Curitiba",-25.4604724,-49.2334124
13259,"rua dos provérbios, SANTA CÂNDIDA, Curitiba",-25.3718243,-49.2135302
13260,"rua radial souza moreno, SÍTIO CERCADO, Curitiba",-25.5561231,-49.2674251
13261,"rua aristides manoel cheratzki, CIDADE INDUSTRIAL, Curitiba",-25.5041997,-49.32570090000001
13262,"rua doutor lourival schwansee tôrres, BIGORRILHO, Curitiba",-25.438585,-49.2982999
13263,"rua sete de setembro, CIDADE INDUSTRIAL, Curitiba",-28.1301072,-54.4645492
13264,"rua são basílio magno, SEMINÁRIO, Curitiba",-25.4455901,-49.3000801
13265,"rua raul zanon, TATUQUARA, Curitiba",-25.4788859,-49.3381048
13266,"rua severino ivo borghetti, TATUQUARA, Curitiba",-25.5756248,-49.339479
13267,"rua deisy luciberne, GUAÍRA, Curitiba",-25.4706466,-49.2742891
13268,"rua nao informado, CIDADE INDUSTRIAL, Curitiba",-25.4808762,-49.3044253
13269,"rua engenheiro jose benedicto muniz  de queiroz, CIDADE INDUSTRIAL, Curitiba",-25.5015668,-49.3449322
13270,"rua marcelos dos reis dominggues bento, CAJURU, Curitiba",-25.4601547,-49.2132111
13271,"rua westphalem, CENTRO, Curitiba",-25.4375022,-49.2706537
13272,"rua praça padre agostinho legró, BOQUEIRÃO, Curitiba",-25.5178006,-49.2363926
13273,"rua wilson feijó, CENTRO, Curitiba",-8.1642601,-70.35293109999999
13274,"rua jose ferreira da rocha, PINHEIRINHO, Curitiba",-25.5302673,-49.2882852
13275,"rua dos funcionários, BOA VISTA, Curitiba",-25.406527,-49.2517266
13276,"rua ivone espírito santo garcia, CAJURU, Curitiba",-25.4954353,-49.2064466
13277,"rua silvio neri carcereri, PILARZINHO, Curitiba",-25.3975709,-49.2783859
13278,"rua professor joao soares barcelos, HAUER, Curitiba",-25.4833461,-49.2532164
13279,"rua orias ricardo, CAJURU, Curitiba",-25.448626,-49.2182492
13280,"rua rua rio jaguaribe, BAIRRO ALTO, Curitiba",-25.4014006,-49.2100677
13281,"rua rio jaguaraibe, BAIRRO ALTO, Curitiba",-25.4112352,-49.206914
13282,"rua benevenuto tosin, BOA VISTA, Curitiba",-25.4568511,-49.20876759999999
13283,"rua astoufo nogueira, SANTA FELICIDADE, Curitiba",-25.3877291,-49.32950659999999
13284,"rua josé lopes dos santos, SANTO INÁCIO, Curitiba",-25.4265954,-49.3448636
13285,"rua lyzimaco ferreira da  costa, CENTRO, Curitiba",-25.41715,-49.27058299999999
13286,"rua dr. aluizio frança, SANTO INÁCIO, Curitiba",-25.4254907,-49.3063668
13287,"rua ignácio wacheski, UMBARÁ, Curitiba",-25.571846,-49.2996458
13288,"rua elza luttmann, CAJURU, Curitiba",-25.48842,-49.199803
13289,"rua dulcidio teixeira de lara, CIDADE INDUSTRIAL, Curitiba",-25.4696236,-49.3427599
13290,"rua aparecida garavello de almeida, CIDADE INDUSTRIAL, Curitiba",-25.5008219,-49.3204912
13291,"rua lourival joao hauer, BOQUEIRÃO, Curitiba",-25.5176036,-49.242796
13292,"rua anastacia dobrezynski, CAPÃO DA IMBUIA, Curitiba",-25.4320039,-49.2133362
13293,"rua mané garrincha, CIDADE INDUSTRIAL, Curitiba",-25.5096662,-49.3376104
13294,"rua tele santana da sila, CACHOEIRA, Curitiba",-25.3495432,-49.2682368
13295,"rua waldemiro david geronasso, BOA VISTA, Curitiba",-25.3853677,-49.2375528
13296,"rua b, XAXIM, Curitiba",-25.5064759,-49.26414949999999
13297,"rua rua clerice jungles, UBERABA, Curitiba",-25.4969695,-49.201378
13298,"rua rua itacolomi, PORTÃO, Curitiba",-25.4794728,-49.3041184
13299,"rua jornalista romão da costa, TATUQUARA, Curitiba",-25.5647384,-49.3282697
13300,"rua pedro  slongo, BUTIATUVINHA, Curitiba",-25.3906494,-49.3401363
13301,"rua francisco de paula barbosa, CIDADE INDUSTRIAL, Curitiba",6.438790999999999,-75.334099
13302,"rua alexandro gleinski, GANCHINHO, Curitiba",-25.5631877,-49.2535193
13303,"rua thereza passerino moura, GANCHINHO, Curitiba",-25.3942051,-49.29320850000001
13304,"rua rua dirceu albini, SÍTIO CERCADO, Curitiba",-25.5548598,-49.26117120000001
13305,"rua antônio donatti, CAMPO DE SANTANA, Curitiba",-25.6002386,-49.326502
13306,"rua moisés amaro da luz, TATUQUARA, Curitiba",-25.5630771,-49.3102338
13307,"rua arcilia becher dos santos, PINHEIRINHO, Curitiba",-25.5294115,-49.2774149
13308,"rua affonso rauscher, PILARZINHO, Curitiba",-25.3800617,-49.295225
13309,"rua paulo miyoshi araki, PINHEIRINHO, Curitiba",-25.5905119,-49.3244792
13310,"rua aref kudri, BOQUEIRÃO, Curitiba",-25.5203702,-49.2980109
13311,"rua dom josé marello, TATUQUARA, Curitiba",-25.4971408,-49.2643102
13312,"rua joao todeschini, SANTA FELICIDADE, Curitiba",-25.4012191,-49.337506
13313,"rua chanceler lauo müler, NOVO MUNDO, Curitiba",-25.4617753,-49.2639441
13314,"rua maria theodora de paula costa, JARDIM DAS AMÉRICAS, Curitiba",-25.4561925,-49.2286335
13315,"rua das grevileas, BARREIRINHA, Curitiba",-25.3748744,-49.25426479999999
13316,"rua deputado anibal khury, CIDADE INDUSTRIAL, Curitiba",-25.5206884,-49.335508
13317,"rua angelina buzzetti, CIDADE INDUSTRIAL, Curitiba",-25.5040295,-49.3297882
13318,"rua padre josé de almeida penalva, CIDADE INDUSTRIAL, Curitiba",-25.4515016,-49.3444888
13319,"rua r. mário gasparin, SÍTIO CERCADO, Curitiba",-25.5452238,-49.2537251
13320,"rua 13, TATUQUARA, Curitiba",-25.5647384,-49.3282697
13321,"rua não informado, UMBARÁ, Curitiba",-25.4808762,-49.3044253
13322,"rua cidade coronel de feitas, CAMPO COMPRIDO, Curitiba",-25.4545252,-49.3537853
13323,"rua marcelo monaro, SÍTIO CERCADO, Curitiba",-25.5561423,-49.2558209
13324,"rua jose casagrande, PILARZINHO, Curitiba",-25.4101455,-49.3037284
13325,"rua luiz kula, SANTO INÁCIO, Curitiba",-25.4269809,-49.32232250000001
13326,"rua custódio borges de andrade, CAJURU, Curitiba",-25.45722,-49.1962195
13327,"rua padre anchieta, BOM RETIRO, Curitiba",-25.43094,-49.2942995
13328,"rua mauricio antoniassi, SANTO INÁCIO, Curitiba",-25.4262897,-49.3364424
13329,"rua marechal floriano peixoto, NOVO MUNDO, Curitiba",-25.4799636,-49.2479338
13330,"rua r. coronel guilherme theodoro buest, UMBARÁ, Curitiba",-25.5521577,-49.2908145
13331,"rua rua buturuna, ALTO BOQUEIRÃO, Curitiba",-25.5317642,-49.2421568
13332,"rua estanislau selenko, SÍTIO CERCADO, Curitiba",-25.5637457,-49.2879127
13333,"rua enoel veiga arantes, GUAÍRA, Curitiba",-25.4661606,-49.26825969999999
13334,"rua napoleão lirio teixeira, TATUQUARA, Curitiba",-25.5503904,-49.2961691
13335,"rua desembaragador luis antonio pires carvalho, TATUQUARA, Curitiba",-25.5647384,-49.3282697
13336,"rua himerio lugarini, BUTIATUVINHA, Curitiba",-25.3968733,-49.3482026
13337,"rua rio amazonas, ATUBA, Curitiba",-25.4808762,-49.3044253
13338,"rua arcisio da cunha niclewicz, ALTO BOQUEIRÃO, Curitiba",-25.5465511,-49.2345972
13339,"rua sete de setembro, MERCÊS, Curitiba",-25.4220894,-49.2918813
13340,"rua r terminal do centenario, CAJURU, Curitiba",-25.4689711,-49.2084489
13341,"rua iguaçú, PORTÃO, Curitiba",-25.4473991,-49.28308759999999
13342,"rua joão argino nogueira, CIDADE INDUSTRIAL, Curitiba",-25.5083305,-49.3236667
13343,"rua londrina, GANCHINHO, Curitiba",-25.5401741,-49.2879588
13344,"rua aloisio andre noering, CIDADE INDUSTRIAL, Curitiba",-25.4970464,-49.3462255
13345,"rua monalisa stafani, CAJURU, Curitiba",-25.4992006,-49.2047968
13346,"rua joao guerino fabri, CAJURU, Curitiba",-25.455172,-49.22261140000001
13347,"rua presidente wenceslau braz, HAUER, Curitiba",-25.4749753,-49.2736584
13348,"rua joão pinto corrêa, CIDADE INDUSTRIAL, Curitiba",-25.4975889,-49.3448338
13349,"rua walter s de castro velloso, CAMPO COMPRIDO, Curitiba",-25.440983,-49.3580727
13350,"rua pio xii, AHÚ, Curitiba",-25.4808762,-49.3044253
13351,"rua vincente cicarino, BOA VISTA, Curitiba",-25.388446,-49.2436556
13352,"rua leocádio pereira da costa, JARDIM BOTÂNICO, Curitiba",-25.4420228,-49.24660249999999
13353,"rua professor loureiro fernandes, SANTA CÂNDIDA, Curitiba",-25.3729456,-49.22941400000001
13354,"rua dr honestalio guimarães, CENTRO, Curitiba",41.44253,-8.2917857
13355,"rua não informado, PORTÃO, Curitiba",-25.4808762,-49.3044253
13356,"rua angela goulin toaldo, BUTIATUVINHA, Curitiba",-25.3989004,-49.3495277
13357,"rua primo júlio zanquettim, SANTA FELICIDADE, Curitiba",-25.4107938,-49.3319873
13358,"rua marcos nlson casagrande, SÍTIO CERCADO, Curitiba",32.9110027,-111.7733902
13359,"rua eduardo pinto da rocha, PINHEIRINHO, Curitiba",-25.55888,-49.2604464
13360,"rua não informado, CAXIMBA, Curitiba",-25.4808762,-49.3044253
13361,"rua nahir cooper senger, SÃO BRAZ, Curitiba",-25.4189771,-49.34834739999999
13362,"rua prefeito ambrosio bini, CAPÃO RASO, Curitiba",-25.4968778,-49.27930019999999
13363,"rua oralina de corlova miranda, BOA VISTA, Curitiba",-25.3638297,-49.2147756
13364,"rua cândido hartmann, CAMPO COMPRIDO, Curitiba",-25.4230347,-49.30854309999999
13365,"rua oseas lazzari stoterau, SÍTIO CERCADO, Curitiba",-25.5360912,-49.278499
13366,"rua manoel ribas, CENTRO, Curitiba",-25.4227856,-49.2821839
13367,"rua guiroku gastao ayabe, UBERABA, Curitiba",-25.4779295,-49.2401917
13368,"rua brigadeiro franco, FAZENDINHA, Curitiba",-25.444374,-49.27512189999999
13369,"rua 116 km 10, CAMPO DE SANTANA, Curitiba",-25.5954738,-49.3164357
13370,"rua visconde de guarapuava, HUGO LANGE, Curitiba",-25.3907214,-51.4628097
13371,"rua monteiro tourinho, BAIRRO ALTO, Curitiba",-25.3872151,-49.2157317
13372,"rua valdemar de andrade, SANTO INÁCIO, Curitiba",-25.427868,-49.3175315
13373,"rua nunes machado, ÁGUA VERDE, Curitiba",-25.4463681,-49.2712688
13374,"rua isaac guelmann, PINHEIRINHO, Curitiba",-25.485307,-49.2963968
13375,"rua alcides mauro, CAJURU, Curitiba",-25.4779966,-49.2228256
13376,"rua capitãozinho scheraib, TATUQUARA, Curitiba",-25.5667731,-49.3362257
13377,"rua das nações, ALTO DA RUA XV, Curitiba",-25.4271538,-49.2488975
13378,"rua chiara lubich, CIDADE INDUSTRIAL, Curitiba",-25.5040295,-49.3297882
13379,"rua professor brazílio ovídio da costa, PINHEIRINHO, Curitiba",-25.527816,-49.29186550000001
13380,"rua roberto redzimski, CIDADE INDUSTRIAL, Curitiba",-25.4543044,-49.3529787
13381,"rua josé kula sobrinho, GANCHINHO, Curitiba",-25.5579769,-49.2458696
13382,"rua melodia, CAJURU, Curitiba",-25.4654173,-49.2106958
13384,"rua ivete puglieli, MOSSUNGUÊ, Curitiba",-25.4369438,-49.3230219
13385,"rua luiz matheus dalagassa, TATUQUARA, Curitiba",-25.5596765,-49.3169451
13386,"rua rua santa rita, CIDADE JARDIM, Curitiba",-25.5228838,-49.2058958
13387,"rua ambiental schiller, CENTRO, Curitiba",-25.4808762,-49.3044253
13388,"rua cid marcondes alburquerque, PINHEIRINHO, Curitiba",-25.5183747,-49.2771255
13389,"rua av. estados, ÁGUA VERDE, Curitiba",-25.4663334,-49.2857607
13390,"rua visconde de guarapuava, ALTO DA GLÓRIA, Curitiba",-25.4367644,-49.26846829999999
13391,"rua camara municipal de curitiba, CENTRO, Curitiba",-25.4363953,-49.266659
13392,"rua moradia vila nova, ALTO BOQUEIRÃO, Curitiba",-25.4808762,-49.3044253
13393,"rua curitiba ponta grossa br 277, SANTA FELICIDADE, Curitiba",-25.4308832,-49.3326911
13394,"rua leocádio moskalewiks, SÍTIO CERCADO, Curitiba",-25.5504565,-49.2455028
13395,"rua flávio ribeiro, PORTÃO, Curitiba",-25.4699224,-49.3136205
13396,"rua joão coraiola, SANTA FELICIDADE, Curitiba",-25.4251013,-49.3227544
13397,"rua ali j. de araujo, PAROLIN, Curitiba",-25.4808762,-49.3044253
13398,"rua padre antônio joaquim ribeiro, ORLEANS, Curitiba",-25.4361065,-49.3523992
13399,"rua francisco dos santos lima, SANTO INÁCIO, Curitiba",-25.4289298,-49.3283924
13400,"rua elba machedo, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
13401,"rua antonio edmar barone, ATUBA, Curitiba",-25.3884712,-49.2114792
13402,"rua luiz glenski, CAJURU, Curitiba",-21.2755425,-47.30135320000001
13403,"rua victória visinoni campos, CAMPO DE SANTANA, Curitiba",-25.5926386,-49.3282937
13404,"rua trajano ferreira martins, CENTRO, Curitiba",-25.4979815,-49.3372399
13405,"rua francisca ferreira da luz, TATUQUARA, Curitiba",-25.5639007,-49.31287529999999
13406,"rua doutor dario lopes dos santos, CAPÃO DA IMBUIA, Curitiba",-25.4381826,-49.2406566
13407,"rua wiegando olsen, PINHEIRINHO, Curitiba",-25.5494679,-49.3259592
13408,"rua jose geisser, TATUQUARA, Curitiba",-25.5562154,-49.3364444
13409,"rua helena  nunes da silva, CIDADE INDUSTRIAL, Curitiba",-25.4583456,-49.3476361
13410,"rua marcilio de souza lima, TATUQUARA, Curitiba",-12.0463731,-77.042754
13411,"rua joão cândido, MERCÊS, Curitiba",-25.4289541,-49.267137
13412,"rua madre maria dos anjos, CENTRO, Curitiba",-25.4513236,-49.2759043
13413,"rua albino marcolino antunes, SÍTIO CERCADO, Curitiba",-25.5347065,-49.251199
13414,"rua professor josé lamartine correia de oliveira, TATUQUARA, Curitiba",-25.5786629,-49.331379
13415,"rua alodir dalla marta, UBERABA, Curitiba",-25.4818904,-49.2040513
13416,"rua dalton trevisan, VENEZA, Curitiba",45.44085459999999,12.3154994
13417,"rua professor olímpio de almeida, BACACHERI, Curitiba",-25.3977081,-49.2316092
13418,"rua batista ganz, SANTA FELICIDADE, Curitiba",-25.4290031,-49.3171919
13419,"rua padre vitor devor, SANTA FELICIDADE, Curitiba",-25.4232972,-49.264737
13420,"rua rua napoleo cortez filho, CAJURU, Curitiba",37.3488827,-108.5859265
13421,"rua não informado, SÃO LOURENÇO, Curitiba",-22.12517,-45.0513189
13422,"rua levir luiz toaldo, SANTA FELICIDADE, Curitiba",-25.4046076,-49.3374813
13423,"rua professor pedro viriato parigot de souza, SANTA FELICIDADE, Curitiba",-25.4372573,-49.3349692
13424,"rua 24 de maio, BATEL, Curitiba",-25.4525815,-49.2668444
13425,"rua padre anchieta, SANTA FELICIDADE, Curitiba",-25.4318071,-49.2959336
13426,"rua afonso camargo, CAPÃO DA IMBUIA, Curitiba",-25.4416829,-49.2175273
13427,"rua albino novakowski, CAMPO DE SANTANA, Curitiba",-25.6012228,-49.3301088
13428,"rua vergílio pedro carbonera, SÃO BRAZ, Curitiba",-25.4129876,-49.3462289
13429,"rua philomena fogaça, CAMPO DE SANTANA, Curitiba",-25.5915928,-49.3371224
13430,"rua doutor polan duszczak, ORLEANS, Curitiba",-25.4359736,-49.3514043
13431,"rua josé marcassa, XAXIM, Curitiba",-25.5066115,-49.2718996
13432,"rua rua jose binhara, CAJURU, Curitiba",-25.4537148,-49.2206686
13433,"rua torino, TATUQUARA, Curitiba",-25.5578291,-49.3287268
13434,"rua ary rolim costa, AUGUSTA, Curitiba",-25.4823736,-49.3293723
13435,"rua rutildo pulido, CENTRO, Curitiba",-25.4659821,-49.193587
13436,"rua guiraponga, SÃO BRAZ, Curitiba",-25.4195657,-49.3625151
13437,"rua avenida fernando de noronha, BOA VISTA, Curitiba",-25.373723,-49.2445049
13438,"rua murilo szabo, TATUQUARA, Curitiba",-25.5991173,-49.3278097
13439,"rua manoel dos santos da silva, SÃO LOURENÇO, Curitiba",-25.3881612,-49.2708137
13440,"rua rua fernando de noronha, BACACHERI, Curitiba",-25.3795224,-49.2361779
13441,"rua leonardo gelinski, CENTRO, Curitiba",-25.4533463,-49.2004001
13442,"rua carlos klentz, FAZENDINHA, Curitiba",-25.4763452,-49.32130249999999
13443,"rua pastor waldomiro bileski, 71, SÍTIO CERCADO, Curitiba",-25.5426579,-49.2612093
13444,"rua otto bracarense costa, CIDADE INDUSTRIAL, Curitiba",-25.4963311,-49.346991
13445,"rua nicola pellanda, CAMPO DE SANTANA, Curitiba",-25.5677859,-49.28566910000001
13446,"rua ambiental schiller, HUGO LANGE, Curitiba",-25.4175886,-49.2454487
13447,"rua presidente getulio vargas, VILA IZABEL, Curitiba",-25.4543322,-49.2964107
13448,"rua marcos jacob dea, CENTRO, Curitiba",-25.4703456,-49.1882427
13449,"rua não informado, BACACHERI, Curitiba",-25.3981876,-49.2371719
13450,"rua elias joão zaruch, PILARZINHO, Curitiba",-25.4025862,-49.2904828
13451,"rua isídio alves ribeiro, PLANTA MEIRELES, Curitiba",-25.4310977,-49.0593567
13452,"rua dalcy silva, ALTO BOQUEIRÃO, Curitiba",-25.5317642,-49.2421568
13453,"rua rua das tecnologias, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
13454,"rua victor benato, BARREIRINHA, Curitiba",-25.3986028,-49.2837773
13455,"rua paulo jose friebe, CENTRO, Curitiba",-25.4136342,-49.21745
13456,"rua luiz lucca, SÃO BRAZ, Curitiba",-25.4128582,-49.35229409999999
13457,"rua rua quatro, TATUQUARA, Curitiba",-25.5647384,-49.3282697
13458,"rua doutor homero ravedutti, CENTRO, Curitiba",-25.4808762,-49.3044253
13459,"rua joão pereira trindade, TATUQUARA, Curitiba",-25.5847124,-49.32340319999999
13460,"rua dr. cesar luis teixeira, FANNY, Curitiba",-25.4809566,-49.2729975
13461,"rua airtom oldakoski, TANGUA, Curitiba",-25.4289541,-49.267137
13462,"rua conselheiro tomás coelho, TARUMÃ, Curitiba",-25.427904,-49.22735669999999
13463,"rua subtenente jose makahin, CIDADE INDUSTRIAL, Curitiba",-25.4389936,-49.35215239999999
13464,"rua gerson felício dos santos, CAPÃO RASO, Curitiba",-25.4973056,-49.2882088
13465,"rua curitiba paranaguá br-277, CIDADE INDUSTRIAL, Curitiba",-25.5079208,-49.3400435
13466,"rua angelo cavol, CIDADE INDUSTRIAL, Curitiba",-25.4519128,-49.3468737
13467,"rua br 476, GUABIROTUBA, Curitiba",-25.4601511,-49.2500286
13468,"rua joão falate, CENTRO, Curitiba",-25.3568474,-49.2788221
13469,"rua vicente capriglioni, CIDADE INDUSTRIAL, Curitiba",-25.4943102,-49.3395466
13470,"rua doutor marins alves de camargo, BAIRRO ALTO, Curitiba",-25.3812618,-49.2246654
13471,"rua altevir baptista de lara, BARREIRINHA, Curitiba",-25.3624971,-49.25116300000001
13472,"rua ismair eufrasio de siqueira, XAXIM, Curitiba",-25.5064412,-49.2688356
13473,"rua aurora fanini stedile, CENTRO, Curitiba",-25.5892743,-49.3202384
13474,"rua josé zonatto, BOM RETIRO, Curitiba",-25.4808762,-49.3044253
13475,"rua osvaldo pfutzenreuter- vadico, PILARZINHO, Curitiba",-25.3824829,-49.2932833
13476,"rua jorge lell, MOSSUNGUÊ, Curitiba",-25.4339055,-49.3304041
13477,"rua leôncio correia, VILA IZABEL, Curitiba",-25.4522881,-49.2937345
13479,"rua sete setembro, CENTRO, Curitiba",-25.437902,-49.2671551
