,Endereco,LATITUDE,LONGITUDE
8566,"rua icarai, CAJURU, Curitiba",-25.461352,-49.2089687
8567,"rua est. delegado bruno de almeida, CAXIMBA, Curitiba",-25.6031512,-49.32605359999999
8568,"rua luiz antonio de andrade vieira, UBERABA, Curitiba",-25.4844548,-49.2040333
8569,"rua piazza san marco, SANTA FELICIDADE, Curitiba",-25.4119908,-49.3307349
8570,"rua larserdopleos, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
8571,"rua eduardo aguirre calabresi, BOA VISTA, Curitiba",-25.4340109,-49.2421569
8572,"rua dionira moletta klemtz, FAZENDINHA, Curitiba",-25.4704068,-49.32018619999999
8573,"rua mato grosso, CIDADE INDUSTRIAL, Curitiba",-12.6818712,-56.921099
8574,"rua josé zgoda, BAIRRO ALTO, Curitiba",-25.4160999,-49.2196958
8575,"rua sao jose de arimateia, SÍTIO CERCADO, Curitiba",-25.5379224,-49.2680094
8576,"rua doutor eduardo mendes goncalves, BAIRRO ALTO, Curitiba",-25.4132534,-49.2130704
8577,"rua irmã faustina kowalska, TATUQUARA, Curitiba",-25.5667015,-49.3294461
8578,"rua radialista josé vicente, CIDADE INDUSTRIAL, Curitiba",-25.5022197,-49.3392535
8579,"rua dos eucaliptos, BOA VISTA, Curitiba",-25.3682906,-49.1786854
8580,"rua expedicionário adir jorge, ALTO BOQUEIRÃO, Curitiba",-25.5366205,-49.2431248
8581,"rua princesa izabel, MERCÊS, Curitiba",-25.4296947,-49.2822476
8582,"rua ludovico bauml, CIDADE INDUSTRIAL, Curitiba",-25.4904265,-49.3338709
8583,"rua madureira, CAJURU, Curitiba",-25.4504633,-49.2219108
8584,"rua marquês de beccaria, PINHEIRINHO, Curitiba",-25.5376992,-49.3004074
8585,"rua rogério xavier rocha loures, PINHEIRINHO, Curitiba",-25.5322734,-49.2843902
8586,"rua bona busnello, JARDIM DAS AMÉRICAS, Curitiba",-25.4634736,-49.2213557
8587,"rua laura evangelina bastos do valle, CIDADE INDUSTRIAL, Curitiba",-25.4553108,-49.3508727
8588,"rua paulino mocelin, FAZENDINHA, Curitiba",-25.4853451,-49.3379097
8589,"rua quadra 9, TATUQUARA, Curitiba",-25.5647384,-49.3282697
8590,"rua francisco antonio ribeiro, ATUBA, Curitiba",-25.3855437,-49.1965916
8591,"rua theodoro makiolka, BOA VISTA, Curitiba",-25.3656064,-49.2408317
8592,"rua maria joana farias, PILARZINHO, Curitiba",-25.3812281,-49.2929796
8593,"rua são sérgio, CIDADE INDUSTRIAL, Curitiba",-25.5102472,-49.3247471
8594,"rua constantino falcão, CASCATINHA, Curitiba",-25.4131633,-49.3084946
8595,"rua lúcio rasera, BIGORRILHO, Curitiba",-25.4308272,-49.3047102
8596,"rua izidoro mario paul, SANTA CÂNDIDA, Curitiba",-25.3701641,-49.2119285
8597,"rua dea taques de mesquita, SÍTIO CERCADO, Curitiba",-25.539189,-49.261509
8598,"rua albino tortato, CAMPO DE SANTANA, Curitiba",-25.5924644,-49.3286844
8599,"rua pedro calixto, UMBARÁ, Curitiba",-25.5959821,-49.2742423
8600,"rua estanislau wildner, ALTO BOQUEIRÃO, Curitiba",-25.5265317,-49.2355524
8601,"rua hilda meireles leal, SÃO FRANCISCO, Curitiba",-25.4189324,-49.275805
8602,"rua bento munhoz da rocha neto, GUAÍRA, Curitiba",-25.4654417,-49.2773455
8603,"rua br-476, ATUBA, Curitiba",-25.388536,-49.2050494
8604,"rua joão rodolfo schlenker, PORTÃO, Curitiba",-25.4672522,-49.2895208
8605,"rua maria silka couston, BOQUEIRÃO, Curitiba",-25.5188938,-49.2470911
8606,"rua zenite pucci simão, ALTO BOQUEIRÃO, Curitiba",-25.5397013,-49.2409869
8607,"rua lauro mallin, CASCATINHA, Curitiba",-25.4091363,-49.3102836
8608,"rua engenheiro romulo gutierrez, VISTA ALEGRE, Curitiba",-25.4101101,-49.2896692
8609,"rua alberto bolliger, ALTO DA GLÓRIA, Curitiba",-25.4186573,-49.257599
8610,"rua raul poitevin, ALTO BOQUEIRÃO, Curitiba",-25.530496,-49.2394752
8611,"rua johann sebastian bach, VISTA ALEGRE, Curitiba",-25.4040734,-49.2871597
8612,"rua hortencio marino dos santos, CIDADE INDUSTRIAL, Curitiba",-25.5400743,-49.3396543
8613,"rua imbituva, CAJURU, Curitiba",-25.4581686,-49.2133033
8614,"rua rua, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
8615,"rua rogerio gimenez, SÍTIO CERCADO, Curitiba",-25.5273999,-49.2653299
8616,"rua augustinha maria ribeiro abrão, TATUQUARA, Curitiba",-25.5785112,-49.3377316
8617,"rua próx. alencar heitor furtado, MOSSUNGUÊ, Curitiba",-25.437083,-49.3265897
8618,"rua leonel furlan, SANTA FELICIDADE, Curitiba",-25.4048755,-49.333335
8619,"rua antonio zeni, CAPÃO DA IMBUIA, Curitiba",-25.4377906,-49.2224127
8620,"rua parnaíba, SÃO FRANCISCO, Curitiba",-25.421881,-49.2791631
8621,"rua albino silva, SÃO FRANCISCO, Curitiba",-25.4170297,-49.2767434
8622,"rua sete de setembro, CAJURU, Curitiba",-25.4401856,-49.273565
8623,"rua nossa senhora do perpetuo socorro, CAPÃO RASO, Curitiba",-25.5094248,-49.3002875
8624,"rua pedro bonat, NOVO MUNDO, Curitiba",-25.4948668,-49.292518
8625,"rua tenente joão gomes da silva, MERCÊS, Curitiba",-25.4181839,-49.2865647
8626,"rua sao paulo, GUAÍRA, Curitiba",-25.4671717,-49.2774543
8627,"rua coronel verginio leinig de mello, ABRANCHES, Curitiba",-25.3651248,-49.2751635
8628,"rua bento viana, BATEL, Curitiba",-25.4458162,-49.2838404
8629,"rua julio moura rodrigues, SÍTIO CERCADO, Curitiba",-25.5431221,-49.25899769999999
8630,"rua ana jorge de oliveira carvalho, BOQUEIRÃO, Curitiba",-25.5278539,-49.23918490000001
8631,"rua santo hilário, CIDADE INDUSTRIAL, Curitiba",-25.5032203,-49.3219636
8632,"rua 1º de setembro, CAXIMBA, Curitiba",-25.6165382,-49.35423309999999
8633,"rua francisco hernandes bastida, SÃO JOÃO, Curitiba",-25.3943466,-49.3142839
8634,"rua luiz miguel fanchin, SANTA FELICIDADE, Curitiba",-25.4437622,-49.3130351
8635,"rua joaquim gomes, SANTA CÂNDIDA, Curitiba",-25.3774311,-49.2335699
8636,"rua manoel diniz, SANTA QUITÉRIA, Curitiba",-25.4621866,-49.3173141
8637,"rua quadra 4, CAMPO DE SANTANA, Curitiba",-25.5915928,-49.3371224
8638,"rua atílio vieira de moura, SANTO INÁCIO, Curitiba",-25.5073654,-49.335819
8639,"rua sérgio alessandro gonçalves, CIDADE INDUSTRIAL, Curitiba",-25.500957,-49.3471866
8640,"rua professora aida de alvarenga bonatto, TATUQUARA, Curitiba",-25.5419459,-49.30203359999999
8641,"rua waldemar orso, PINHEIRINHO, Curitiba",-25.5809276,-49.3220544
8642,"rua anjolilo buzetti, CIDADE INDUSTRIAL, Curitiba",-25.529193,-49.3326633
8644,"rua antônio dionisio marach, CIDADE INDUSTRIAL, Curitiba",-25.3556513,-49.2589192
8645,"rua vila 1º de maio, TATUQUARA, Curitiba",-25.5014016,-49.3432476
8646,"rua caseará, SÍTIO CERCADO, Curitiba",-9.2765305,-49.9525634
8647,"rua cesario kuroski, CIDADE INDUSTRIAL, Curitiba",-25.4601234,-49.3469194
8648,"rua comendador joão lackner, GUAÍRA, Curitiba",-25.4680099,-49.26753739999999
8649,"rua pc. afonso botelho, REBOUÇAS, Curitiba",-25.4468234,-49.2748601
8650,"rua antonio lago, BACACHERI, Curitiba",-25.3880707,-49.2398151
8651,"rua professora valdomira zortea, UMBARÁ, Curitiba",-25.5588526,-49.2795888
8652,"rua janiopolis, ALTO BOQUEIRÃO, Curitiba",-25.5418798,-49.2411504
8653,"rua deodato ribas saboia, CIDADE INDUSTRIAL, Curitiba",-25.510809,-49.3242501
8654,"rua est. delegado bruno de almeida, TATUQUARA, Curitiba",-25.5706412,-49.31631369999999
8655,"rua mário yassumoto seita, GANCHINHO, Curitiba",-25.5561189,-49.2487643
8656,"rua abelardo barbosa  - chacrinha, TATUQUARA, Curitiba",-25.5743951,-49.33928479999999
8657,"rua lourival francisco ribeiro, CIDADE INDUSTRIAL, Curitiba",-25.5073924,-49.3387
8658,"rua paulo de avelar-jose b barbosa, PINHEIRINHO, Curitiba",-25.5215306,-49.2888578
8659,"rua dinorah morais azevedo, UMBARÁ, Curitiba",-25.5555822,-49.2781788
8660,"rua jose de alencar, ALTO DA RUA XV, Curitiba",-25.428273,-49.2538181
8661,"rua miguel brenner, SEMINÁRIO, Curitiba",-25.4453963,-49.29705149999999
8662,"rua jose peon, CIDADE INDUSTRIAL, Curitiba",-25.4513946,-49.3431234
8663,"rua 7, PINHEIRINHO, Curitiba",-25.4401856,-49.273565
8664,"rua joaquim dos anjos, BARREIRINHA, Curitiba",-25.4959758,-49.2769766
8665,"rua humberto levis, BARREIRINHA, Curitiba",-25.3633034,-49.265168
8666,"rua professor camillo stellfeld, JARDIM DAS AMÉRICAS, Curitiba",-25.4579562,-49.2358627
8667,"rua mário mendes de lara, CAJURU, Curitiba",-25.4813787,-49.2317099
8668,"rua agripino ribeiro de freitas, CAJURU, Curitiba",-25.4535144,-49.2152895
8669,"rua juraci nadalin, FAZENDINHA, Curitiba",-25.4738089,-49.3258945
8670,"rua celeste dallabona escorsin (capão da imbuia), CAPÃO DA IMBUIA, Curitiba",-25.4322138,-49.2057316
8671,"rua gildo lazzarotto, CIDADE INDUSTRIAL, Curitiba",-25.4623785,-49.3491279
8672,"rua são mateus, TATUQUARA, Curitiba",-25.477939,-49.2969249
8673,"rua nossa senhora do sagrado coracao, PINHEIRINHO, Curitiba",-25.5337636,-49.2958177
8674,"rua do ganchinho- ld, UMBARÁ, Curitiba",-25.5801892,-49.2673187
8675,"rua celeste dallabona escorsin, CAPÃO DA IMBUIA, Curitiba",-25.4322138,-49.2057316
8676,"rua padre victor dewor, CAMPO COMPRIDO, Curitiba",-25.4393808,-49.357238
8677,"rua miguel rosselin, TATUQUARA, Curitiba",-25.5647384,-49.3282697
8678,"rua paulo kissula, CAJURU, Curitiba",-25.4379801,-49.205633
8679,"rua julia fecci mello, UMBARÁ, Curitiba",-25.5575926,-49.26149590000001
8680,"rua dulcilia sequinele pinheiro, BOQUEIRÃO, Curitiba",-25.5023747,-49.25337469999999
8681,"rua coronel luiz jose dos santos, BOQUEIRÃO, Curitiba",-25.4980576,-49.2461272
8682,"rua 29 de junho, BOA VISTA, Curitiba",-25.3861837,-49.2291935
8683,"rua 11 de agosto, XAXIM, Curitiba",-25.5148201,-49.266882
8684,"rua coronel joão cândido de oliveira, ABRANCHES, Curitiba",-25.3631007,-49.28105540000001
8685,"rua beija flor, BOQUEIRÃO, Curitiba",-25.5184934,-49.1700052
8686,"rua edgar bruno franke, BOA VISTA, Curitiba",-25.3829186,-49.2431296
8687,"rua sebastião gomes oliveira, PINHEIRINHO, Curitiba",-25.5276656,-49.2779028
8688,"rua gino benuzzi, CIDADE INDUSTRIAL, Curitiba",-25.4926048,-49.3314491
8689,"rua r. joao eloy de souza, SÍTIO CERCADO, Curitiba",-25.526748,-49.265258
8690,"rua belmiro krüger, TATUQUARA, Curitiba",-25.589376,-49.3418839
8691,"rua dos bem-te-vis, NOVO MUNDO, Curitiba",-25.492422,-49.2843774
8692,"rua av. presidente wenceslau braz, TATUQUARA, Curitiba",-25.4749753,-49.2736584
8693,"rua tebairro alto, BAIRRO ALTO, Curitiba",-25.4112352,-49.206914
8694,"rua tevila hauer, ALTO BOQUEIRÃO, Curitiba",-25.4776581,-49.2493241
8695,"rua joao amadeu pedro bom, TATUQUARA, Curitiba",-25.5511225,-49.29871110000001
8696,"rua dr othon accioly rodrigues da costa, CAJURU, Curitiba",-25.4723116,-49.20859590000001
8697,"rua emilia m uba, CACHOEIRA, Curitiba",-25.3543235,-49.2541866
8698,"rua joão turin, BATEL, Curitiba",-25.4452885,-49.2824494
8699,"rua rosa manfron ferro, PINHEIRINHO, Curitiba",-25.5321397,-49.2889634
8700,"rua poths veloso, PAROLIN, Curitiba",-25.4626549,-49.2661088
8701,"rua chichorro junior, CABRAL, Curitiba",-25.4082143,-49.2523983
8702,"rua angelina de lima  pires oliveira, TATUQUARA, Curitiba",-25.5733201,-49.3297654
8703,"rua joao martinski, CAJURU, Curitiba",-25.4487975,-49.21718449999999
8704,"rua antonio hipolito, ALTO BOQUEIRÃO, Curitiba",-25.5358122,-49.24533410000001
8705,"rua tv. angelina de l  p  oliveira, TATUQUARA, Curitiba",-25.5733201,-49.3297654
8706,"rua josé clovis de oliveira weisheimer, CAJURU, Curitiba",-25.4526332,-49.21558049999999
8707,"rua afonso correia de morais, CAJURU, Curitiba",-25.449236,-49.225606
8708,"rua cinco de maio, ALTO BOQUEIRÃO, Curitiba",-25.5391661,-49.2435315
8709,"rua jacintho vanelli, SÃO LOURENÇO, Curitiba",-25.3824291,-49.2634968
8710,"rua três corações, JARDIM BOTÂNICO, Curitiba",-25.3743527,-49.3281145
8711,"rua assírio gomes martins, TABOÃO, Curitiba",-25.3664272,-49.27948139999999
8712,"rua francisco tessari, FAZENDINHA, Curitiba",-25.4909186,-49.3258424
8713,"rua desembargador augusto guimaraes côrtes, CAMPINA DO SIQUEIRA, Curitiba",-25.4344193,-49.3130955
8714,"rua josé romano, ATUBA, Curitiba",-25.372452,-49.2085215
8715,"rua capitao domingos castellano, SANTO INÁCIO, Curitiba",-25.4294384,-49.3432658
8716,"rua luiz esperandio (santo inacio), SANTA FELICIDADE, Curitiba",-25.4275631,-49.3464051
8717,"rua valparaízo, BACACHERI, Curitiba",-25.408891,-49.2355387
8718,"rua doutor roberto barrozo, VISTA ALEGRE, Curitiba",-25.4153149,-49.28463559999999
8719,"rua marechal deodoro, ÁGUA VERDE, Curitiba",-25.4269936,-49.2577639
8720,"rua alfredo heisler, BACACHERI, Curitiba",-25.3971409,-49.221884
8721,"rua rio br 277 rodovia do café, TATUQUARA, Curitiba",-22.9068467,-43.1728965
8722,"rua francisco skrock, SÍTIO CERCADO, Curitiba",-25.5430101,-49.2487036
8723,"rua ambiental, CENTRO, Curitiba",-25.4351674,-49.2754909
8724,"rua marcos moro, SÃO FRANCISCO, Curitiba",-25.4173705,-49.27267490000001
8725,"rua manoel eufrásio, AHÚ, Curitiba",-25.4095791,-49.2634982
8726,"rua jornalista alexandre zraik, CENTRO, Curitiba",-25.375182,-49.2371014
8727,"rua joão max rosener, HUGO LANGE, Curitiba",-25.417167,-49.24736
8728,"rua kornel denega, PAROLIN, Curitiba",-25.4662829,-49.2903143
8729,"rua otilia  maria carlota frank curitiba, FAZENDINHA, Curitiba",-25.4838467,-49.3375565
8730,"rua antonio de paula franca, CASCATINHA, Curitiba",-25.4076966,-49.3083783
8731,"rua reinaldo m von der osten, PILARZINHO, Curitiba",-25.386912,-49.2924106
8732,"rua angelica negrello de conto, UMBARÁ, Curitiba",-25.5680838,-49.2867873
8733,"rua doutor celso luiz peixoto ribas, SANTA QUITÉRIA, Curitiba",-25.4654718,-49.3209551
8734,"rua vereador antonio carnasciali, BOQUEIRÃO, Curitiba",-25.4950492,-49.2468554
8735,"rua arthur mohr, PORTÃO, Curitiba",-25.474098,-49.2990939
8736,"rua oswaldo portugal lobato, SANTA CÂNDIDA, Curitiba",-25.3811019,-49.232155
8737,"rua honory ramos sodré, TATUQUARA, Curitiba",-25.557539,-49.33347740000001
8738,"rua grandes rios, CIDADE INDUSTRIAL, Curitiba",-25.475288,-49.3462423
8739,"rua agostinho angelo trevisan, UBERABA, Curitiba",-25.4897497,-49.2203115
8740,"rua myltho anselmo da silva, MERCÊS, Curitiba",-25.4194745,-49.28643719999999
8741,"rua manoel felipe daher, FAZENDINHA, Curitiba",-25.4774848,-49.3171179
8742,"rua waldemar orso (campo de santana), CAMPO DE SANTANA, Curitiba",-25.5809276,-49.3220544
8743,"rua doutor pâmphilo d assumpção, PAROLIN, Curitiba",-25.4595941,-49.2613937
8744,"rua ady romária conceição mendonça, UBERABA, Curitiba",-25.4835546,-49.1974992
8745,"rua miguel gasparin, BARREIRINHA, Curitiba",-25.3793324,-49.257678
8746,"rua evaldo miquel, UBERABA, Curitiba",-25.3946264,-49.2720017
8747,"rua renato hugo vardanega, CIDADE INDUSTRIAL, Curitiba",-25.496307,-49.3405762
8748,"rua salto do itararé, FAZENDINHA, Curitiba",-25.4773987,-49.3454105
8749,"rua augusto stellfeld, MERCÊS, Curitiba",-25.4306041,-49.2807416
8750,"rua jeronimo de souza sobrinho, CIDADE INDUSTRIAL, Curitiba",-25.5123314,-49.336751
8751,"rua nova america, CAMPO COMPRIDO, Curitiba",-25.470869,-49.3312964
8752,"rua joao scuissiato, SANTA QUITÉRIA, Curitiba",-25.4618801,-49.3147707
8753,"rua general ibere de mattos, BACACHERI, Curitiba",-25.3910771,-49.23281009999999
8754,"rua br cento e dezesseis, CRISTO REI, Curitiba",-25.4364648,-49.2341984
8755,"rua moises ferreira, PINHEIRINHO, Curitiba",-25.5368022,-49.2859965
8756,"rua arlindo de lara, TINGUI, Curitiba",-25.3857569,-49.2215277
8757,"rua conceicao (tatuquara), TATUQUARA, Curitiba",-25.5554132,-49.3286044
8758,"rua deputado atilio de almeida barbosa, BOA VISTA, Curitiba",-25.3890372,-49.2406894
8759,"rua salomão guelmann, NOVO MUNDO, Curitiba",-25.4829345,-49.2955774
8760,"rua conjunto concordia, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
8761,"rua ari shoenemann (tatuquara), TATUQUARA, Curitiba",-25.5713535,-49.3176453
8762,"rua halim youssef ghanem, CIDADE INDUSTRIAL, Curitiba",-25.5022756,-49.32300859999999
8763,"rua francisco negrão, ÁGUA VERDE, Curitiba",-25.456455,-49.27648550000001
8764,"rua coronel isaias natel de paula, BOM RETIRO, Curitiba",-25.4061966,-49.280681
8765,"rua lorena, GUABIROTUBA, Curitiba",-25.4621596,-49.2442814
8766,"rua marciano dombeck, SEMINÁRIO, Curitiba",-25.4542148,-49.3028664
8767,"rua leoni medeiros guimarães, CIDADE INDUSTRIAL, Curitiba",-25.4935407,-49.3483642
8768,"rua francisco ferreira filho, UMBARÁ, Curitiba",-25.5553137,-49.281673
8769,"rua ilhabela, CIDADE INDUSTRIAL, Curitiba",-25.5027044,-49.3390694
8770,"rua geraldo taparosk, PAROLIN, Curitiba",-25.5267455,-49.2364683
8771,"rua doutor muricy, TATUQUARA, Curitiba",-25.432445,-49.2722218
8772,"rua sargento oswaldo bond, UBERABA, Curitiba",-25.4922189,-49.20985330000001
8773,"rua fioravante baggio, CIDADE INDUSTRIAL, Curitiba",-25.4630937,-49.3473163
8774,"rua melania zeni visinoni(campo de santana), TATUQUARA, Curitiba",-25.5760805,-49.3214397
8775,"rua santa joana d arc, LINDÓIA, Curitiba",-25.479591,-49.27852050000001
8776,"rua doutor correa coelho, JARDIM BOTÂNICO, Curitiba",-25.4399651,-49.24026019999999
8777,"rua delegado leopoldo belczak, CAJURU, Curitiba",-25.4376253,-49.2213228
8778,"rua terezinha maia, TATUQUARA, Curitiba",-25.5856788,-49.3427905
8779,"rua maria petroski, BACACHERI, Curitiba",-25.397094,-49.2146634
8780,"rua maria luiza alves de moraes, CIDADE INDUSTRIAL, Curitiba",-25.5454748,-49.3426883
8781,"rua francisco guilherme bahr, SANTA CÂNDIDA, Curitiba",-25.3792968,-49.2263481
8782,"rua marechal hermes, AHÚ, Curitiba",-25.4076687,-49.2668873
8783,"rua joao mariano gorski, CIDADE INDUSTRIAL, Curitiba",-25.5105446,-49.3214358
8784,"rua ulisses aurelio visinoni, SÃO MIGUEL, Curitiba",-25.4898739,-49.3623288
8785,"rua joão garbers, CIDADE INDUSTRIAL, Curitiba",-25.4942452,-49.3374756
8786,"rua dr. francisco souza castro, CAJURU, Curitiba",-25.4913517,-49.2258706
8787,"rua despachante manoel lourenço de carvalho, UBERABA, Curitiba",-25.4906627,-49.2005928
8788,"rua bernardo krasinski, ORLEANS, Curitiba",-25.4335539,-49.3428032
8789,"rua maracatiara, BAIRRO ALTO, Curitiba",-25.4036352,-49.2122433
8790,"rua rosildo portela, SÍTIO CERCADO, Curitiba",-25.5610596,-49.2536917
8791,"rua josé luiz rissardi, PILARZINHO, Curitiba",-25.4007256,-49.27951669999999
8792,"rua ambiental, CRISTO REI, Curitiba",-25.43308,-49.2441663
8793,"rua arthur leinig, MERCÊS, Curitiba",-25.4128496,-49.2925897
8794,"rua antonio ferreira, PORTÃO, Curitiba",-25.4800408,-49.3017952
8795,"rua sócrates silveira mello, SANTA CÂNDIDA, Curitiba",-25.3795701,-49.2476632
8796,"rua gastão poplade, PAROLIN, Curitiba",-25.4616863,-49.2705619
8797,"rua terezinha maia (tatuquara), TATUQUARA, Curitiba",-25.5647384,-49.3282697
8798,"rua clotilde gaspar riquelme, CAPÃO DA IMBUIA, Curitiba",-25.4339584,-49.210404
8799,"rua antonio antoniacomi, CIDADE INDUSTRIAL, Curitiba",-25.366275,-49.2111096
8800,"rua sargento haroldo cordeiro júnior, CIDADE INDUSTRIAL, Curitiba",-25.4561174,-49.3795104
8801,"rua antenor jose tedeschi, CAJURU, Curitiba",-25.4563518,-49.2008313
8802,"rua pitomba, UBERABA, Curitiba",-25.4719004,-49.2156198
8803,"rua conde de sao joao das duas barras, BOQUEIRÃO, Curitiba",-25.491737,-49.2576603
8804,"rua irmã clementina, BOA VISTA, Curitiba",-25.4667095,-49.1916634
8805,"rua mangaba, UBERABA, Curitiba",-25.4894391,-49.21515729999999
8806,"rua doutor gabriel ferreira filho, UBERABA, Curitiba",-25.4795032,-49.210679
8807,"rua gerci garcez das neves, CAJURU, Curitiba",-25.4535342,-49.2162342
8808,"rua josé rietmeyer, CAJURU, Curitiba",-25.4747217,-49.2393043
8809,"rua osvaldo capeline, SÃO BRAZ, Curitiba",-25.4117236,-49.3482814
8810,"rua ceará, GUAÍRA, Curitiba",-25.4554995,-49.264503
8811,"rua recanto dos eucaliptos, ALTO BOQUEIRÃO, Curitiba",-25.5295999,-49.24158629999999
8812,"rua josé gonçalves júnior, CAMPO COMPRIDO, Curitiba",-25.4654773,-49.32702949999999
8813,"rua matheus luiz dalagassa, TATUQUARA, Curitiba",-25.5596765,-49.3169451
8814,"rua cícero jaime bley, BACACHERI, Curitiba",-25.3977081,-49.2316092
8815,"rua tobias de macedo júnior, SANTO INÁCIO, Curitiba",-25.4272583,-49.3292898
8816,"rua joanita luiza zaninelli pereira, UBERABA, Curitiba",-25.4851355,-49.2056682
8817,"rua guilherme mazeto, PINHEIRINHO, Curitiba",-25.5077871,-49.2892139
8818,"rua doutor aluízio frança, BUTIATUVINHA, Curitiba",-25.4254907,-49.3063668
8819,"rua walter moacir ferri, CAXIMBA, Curitiba",-25.3946085,-49.3133095
8820,"rua jose torres, CAJURU, Curitiba",-25.4967072,-49.3236351
8821,"rua josé mulaski gebert, TINGUI, Curitiba",-25.5573585,-49.340399
8822,"rua afranio peixoto, PORTÃO, Curitiba",-25.4917107,-49.3271468
8823,"rua adair marcondes negrão, SÍTIO CERCADO, Curitiba",-25.55411,-49.2565468
8824,"rua capitão joão zaleski, PORTÃO, Curitiba",-25.4766254,-49.2754999
8825,"rua joão gasparini, PILARZINHO, Curitiba",-25.3849811,-49.2871047
8826,"rua conde dos arcos, PORTÃO, Curitiba",-25.4798861,-49.27841060000001
8827,"rua pedro de campos freire, FAZENDINHA, Curitiba",-25.4698599,-49.3229857
8828,"rua andré klug, BARREIRINHA, Curitiba",-25.3773771,-49.2590526
8829,"rua ararangua, CIDADE INDUSTRIAL, Curitiba",-25.4644404,-49.3413529
8830,"rua batista ganz, SANTO INÁCIO, Curitiba",-25.4290031,-49.3171919
8831,"rua joão esmanhoto, SÃO BRAZ, Curitiba",-25.4135316,-49.3471467
8832,"rua flavio dallegrave, CABRAL, Curitiba",-25.4049868,-49.2459852
8833,"rua joão alves da rocha loures, CIDADE INDUSTRIAL, Curitiba",-25.4656099,-49.3420205
8834,"rua saint  hilaire, ÁGUA VERDE, Curitiba",-25.4501082,-49.28545
8835,"rua anna dinarowski sobczyk, CIDADE INDUSTRIAL, Curitiba",-25.4392825,-49.3513196
8836,"rua voluntários da pátria, BATEL, Curitiba",-25.4326404,-49.2748814
8837,"rua theodorus maria gerardus bon, TATUQUARA, Curitiba",-25.5797139,-49.3202892
8838,"rua flavio dallegrave, BOA VISTA, Curitiba",-25.3911144,-49.2578213
8839,"rua lindolfo pessoa, VILA IZABEL, Curitiba",-25.4519878,-49.2955883
8840,"rua theodorus maria geradus bon, CAMPO DE SANTANA, Curitiba",-25.5797139,-49.3202892
8841,"rua rio guaíba, ATUBA, Curitiba",-25.3961658,-49.19844459999999
8842,"rua cruzeiro do oeste, CIDADE INDUSTRIAL, Curitiba",-25.4543854,-49.3764826
8843,"rua santina peretti de castro, ALTO BOQUEIRÃO, Curitiba",-25.5207756,-49.2443247
8844,"rua sargento haroldo cordeiro junior, AUGUSTA, Curitiba",-25.4561174,-49.3795104
8845,"rua ernesto che guevara, CACHOEIRA, Curitiba",-25.5144234,-49.3301215
8846,"rua rod. br cento e dezesseis, CIDADE INDUSTRIAL, Curitiba",-25.5040295,-49.3297882
8847,"rua morro da india, TATUQUARA, Curitiba",-25.5647384,-49.3282697
8848,"rua presidente faria, SANTA QUITÉRIA, Curitiba",-25.4273866,-49.2685354
8849,"rua pacifico guimaraes teixeira filho, UBERABA, Curitiba",-25.4798149,-49.2364437
8850,"rua getulio silveira, AUGUSTA, Curitiba",-25.4639709,-49.35362300000001
8851,"rua robert redzimski, BAIRRO ALTO, Curitiba",-25.4546935,-49.3528415
8852,"rua yolando joao toninelo, SÃO BRAZ, Curitiba",-25.4221153,-49.3629628
8853,"rua maria da luz roquembauer, SÍTIO CERCADO, Curitiba",-25.5315299,-49.2742802
8854,"rua inocêncio bindo, CIDADE INDUSTRIAL, Curitiba",-25.4949957,-49.3509379
8855,"rua lafayette queirolo, UBERABA, Curitiba",-25.4717299,-49.223121
8856,"rua roaldo brun, ATUBA, Curitiba",-25.386785,-49.2069044
8857,"rua ana biscaia de andrade, SÍTIO CERCADO, Curitiba",-25.5477679,-49.2514822
8858,"rua mamoré, SÃO FRANCISCO, Curitiba",-25.4182282,-49.281585
8859,"rua julia domingos bortolotto, ABRANCHES, Curitiba",-25.3537811,-49.2703675
8860,"rua eny fernandes barranco, CIDADE INDUSTRIAL, Curitiba",-25.5062858,-49.33735069999999
8861,"rua pedro bonat, CAPÃO RASO, Curitiba",-25.4948668,-49.292518
8862,"rua sete, TATUQUARA, Curitiba",43.4078758,3.7008219
8863,"rua dalila lopes costa, UBERABA, Curitiba",-25.482636,-49.20911590000001
8864,"rua francisco krainski, BARREIRINHA, Curitiba",-25.3794182,-49.2630206
8865,"rua lendina germano ribeiro, SANTA CÂNDIDA, Curitiba",-25.3848412,-49.1946462
8866,"rua adelirio da veiga, ABRANCHES, Curitiba",-25.3780216,-49.2722528
8867,"rua talismã, UBERABA, Curitiba",-25.4858632,-49.2193668
8868,"rua estefano fialla, CAMPO DE SANTANA, Curitiba",-25.6017585,-49.330849
8869,"rua beira-rio, CAXIMBA, Curitiba",-25.6165382,-49.35423309999999
8870,"rua catarina ferrarini ferreira, SANTA CÂNDIDA, Curitiba",-25.3754244,-49.2292988
8871,"rua vila pantanal, ALTO BOQUEIRÃO, Curitiba",-25.5167872,-49.2308405
8872,"rua joaquim morotti, CAJURU, Curitiba",-25.4709886,-49.1875301
8873,"rua jeremias eugênio fernandes, TATUQUARA, Curitiba",-25.562978,-49.3382955
8874,"rua estelita sarraf scorsin, SANTA FELICIDADE, Curitiba",-25.420562,-49.3326381
